No.;Time;;;;;time 2;time 1;delay;;delay 2;delay 1;jitter
930;10,645349;10,645349;;;;10,66522;10,645349;0,019871;;0,001952;0,019871;-0,017919
933;10,66522;10,66522;;;;10,667172;10,66522;0,001952;;0;0,001952;-0,001952
934;10,667172;10,667172;;;;10,667172;10,667172;0;;0;0;0
935;10,667172;10,667172;;;;10,667172;10,667172;0;;0,001641;0;0,001641
936;10,667172;10,667172;;;;10,668813;10,667172;0,001641;;0,003459;0,001641;0,001818
937;10,668813;10,668813;;;;10,672272;10,668813;0,003459;;0,000147;0,003459;-0,003312
938;10,672272;10,672272;;;;10,672419;10,672272;0,000147;;0,006985;0,000147;0,006838
939;10,672419;10,672419;;;;10,679404;10,672419;0,006985;;0,038896;0,006985;0,031911
940;10,679404;10,679404;;;;10,7183;10,679404;0,038896;;0,019017;0,038896;-0,019879
948;10,7183;10,7183;;;;10,737317;10,7183;0,019017;;0;0,019017;-0,019017
949;10,737317;10,737317;;;;10,737317;10,737317;0;;0;0;0
950;10,737317;10,737317;;;;10,737317;10,737317;0;;0;0;0
951;10,737317;10,737317;;;;10,737317;10,737317;0;;0;0;0
952;10,737317;10,737317;;;;10,737317;10,737317;0;;0,000167;0;0,000167
953;10,737317;10,737317;;;;10,737484;10,737317;0,000167;;0,000568;0,000167;0,000401
954;10,737484;10,737484;;;;10,738052;10,737484;0,000568;;0,020128;0,000568;0,01956
955;10,738052;10,738052;;;;10,75818;10,738052;0,020128;;0,000153;0,020128;-0,019975
956;10,75818;10,75818;;;;10,758333;10,75818;0,000153;;0,000531;0,000153;0,000378
957;10,758333;10,758333;;;;10,758864;10,758333;0,000531;;0,0066;0,000531;0,006069
958;10,758864;10,758864;;;;10,765464;10,758864;0,0066;;0,000812;0,0066;-0,005788
960;10,765464;10,765464;;;;10,766276;10,765464;0,000812;;9,9E-05;0,000812;-0,000713
962;10,766276;10,766276;;;;10,766375;10,766276;9,9E-05;;8,6E-05;9,9E-05;-1,3E-05
963;10,766375;10,766375;;;;10,766461;10,766375;8,6E-05;;0,003162;8,6E-05;0,003076
964;10,766461;10,766461;;;;10,769623;10,766461;0,003162;;0,020551;0,003162;0,017389
965;10,769623;10,769623;;;;10,790174;10,769623;0,020551;;0,008749;0,020551;-0,011802
966;10,790174;10,790174;;;;10,798923;10,790174;0,008749;;0,024754;0,008749;0,016005
967;10,798923;10,798923;;;;10,823677;10,798923;0,024754;;0,001936;0,024754;-0,022818
968;10,823677;10,823677;;;;10,825613;10,823677;0,001936;;0;0,001936;-0,001936
969;10,825613;10,825613;;;;10,825613;10,825613;0;;0,00015;0;0,00015
970;10,825613;10,825613;;;;10,825763;10,825613;0,00015;;0,0011;0,00015;0,00095
973;10,825763;10,825763;;;;10,826863;10,825763;0,0011;;0,017458;0,0011;0,016358
975;10,826863;10,826863;;;;10,844321;10,826863;0,017458;;0,00024;0,017458;-0,017218
979;10,844321;10,844321;;;;10,844561;10,844321;0,00024;;5,9E-05;0,00024;-0,000181
980;10,844561;10,844561;;;;10,84462;10,844561;5,9E-05;;0,01035;5,9E-05;0,010291
981;10,84462;10,84462;;;;10,85497;10,84462;0,01035;;0;0,01035;-0,01035
982;10,85497;10,85497;;;;10,85497;10,85497;0;;0,000301;0;0,000301
983;10,85497;10,85497;;;;10,855271;10,85497;0,000301;;0,006063;0,000301;0,005762
984;10,855271;10,855271;;;;10,861334;10,855271;0,006063;;0,004;0,006063;-0,002063
987;10,861334;10,861334;;;;10,865334;10,861334;0,004;;0,01085;0,004;0,00685
988;10,865334;10,865334;;;;10,876184;10,865334;0,01085;;0,000119;0,01085;-0,010731
989;10,876184;10,876184;;;;10,876303;10,876184;0,000119;;0,000461;0,000119;0,000342
990;10,876303;10,876303;;;;10,876764;10,876303;0,000461;;0,06686;0,000461;0,066399
991;10,876764;10,876764;;;;10,943624;10,876764;0,06686;;0,000233;0,06686;-0,066627
994;10,943624;10,943624;;;;10,943857;10,943624;0,000233;;0,003178;0,000233;0,002945
995;10,943857;10,943857;;;;10,947035;10,943857;0,003178;;0;0,003178;-0,003178
1003;10,947035;10,947035;;;;10,947035;10,947035;0;;0,102951;0;0,102951
1004;10,947035;10,947035;;;;11,049986;10,947035;0,102951;;0,000282;0,102951;-0,102669
1007;11,049986;11,049986;;;;11,050268;11,049986;0,000282;;0;0,000282;-0,000282
1008;11,050268;11,050268;;;;11,050268;11,050268;0;;0,01264;0;0,01264
1009;11,050268;11,050268;;;;11,062908;11,050268;0,01264;;0,01012;0,01264;-0,00252
1010;11,062908;11,062908;;;;11,073028;11,062908;0,01012;;0;0,01012;-0,01012
1011;11,073028;11,073028;;;;11,073028;11,073028;0;;0;0;0
1012;11,073028;11,073028;;;;11,073028;11,073028;0;;0;0;0
1013;11,073028;11,073028;;;;11,073028;11,073028;0;;0,000159;0;0,000159
1014;11,073028;11,073028;;;;11,073187;11,073028;0,000159;;0,000108;0,000159;-5,1E-05
1015;11,073187;11,073187;;;;11,073295;11,073187;0,000108;;0,000777;0,000108;0,000669
1016;11,073295;11,073295;;;;11,074072;11,073295;0,000777;;0,036051;0,000777;0,035274
1017;11,074072;11,074072;;;;11,110123;11,074072;0,036051;;0,00191;0,036051;-0,034141
1021;11,110123;11,110123;;;;11,112033;11,110123;0,00191;;6,3E-05;0,00191;-0,001847
1022;11,112033;11,112033;;;;11,112096;11,112033;6,3E-05;;0,007397;6,3E-05;0,007334
1023;11,112096;11,112096;;;;11,119493;11,112096;0,007397;;0,000981;0,007397;-0,006416
1024;11,119493;11,119493;;;;11,120474;11,119493;0,000981;;0,029687;0,000981;0,028706
1025;11,120474;11,120474;;;;11,150161;11,120474;0,029687;;0,033201;0,029687;0,003514
1027;11,150161;11,150161;;;;11,183362;11,150161;0,033201;;0,024223;0,033201;-0,008978
1028;11,183362;11,183362;;;;11,207585;11,183362;0,024223;;0,029801;0,024223;0,005578
1030;11,207585;11,207585;;;;11,237386;11,207585;0,029801;;0,024142;0,029801;-0,005659
1031;11,237386;11,237386;;;;11,261528;11,237386;0,024142;;0,037328;0,024142;0,013186
1032;11,261528;11,261528;;;;11,298856;11,261528;0,037328;;0,010349;0,037328;-0,026979
1033;11,298856;11,298856;;;;11,309205;11,298856;0,010349;;0,000109;0,010349;-0,01024
1034;11,309205;11,309205;;;;11,309314;11,309205;0,000109;;0,00151;0,000109;0,001401
1035;11,309314;11,309314;;;;11,310824;11,309314;0,00151;;0,040551;0,00151;0,039041
1036;11,310824;11,310824;;;;11,351375;11,310824;0,040551;;0,547151;0,040551;0,5066
1037;11,351375;11,351375;;;;11,898526;11,351375;0,547151;;0,06457;0,547151;-0,482581
1038;11,898526;11,898526;;;;11,963096;11,898526;0,06457;;0,000142;0,06457;-0,064428
1039;11,963096;11,963096;;;;11,963238;11,963096;0,000142;;0,000513;0,000142;0,000371
1040;11,963238;11,963238;;;;11,963751;11,963238;0,000513;;0,05044;0,000513;0,049927
1041;11,963751;11,963751;;;;12,014191;11,963751;0,05044;;0,020226;0,05044;-0,030214
1042;12,014191;12,014191;;;;12,034417;12,014191;0,020226;;0,003748;0,020226;-0,016478
1043;12,034417;12,034417;;;;12,038165;12,034417;0,003748;;0;0,003748;-0,003748
1044;12,038165;12,038165;;;;12,038165;12,038165;0;;0;0;0
1045;12,038165;12,038165;;;;12,038165;12,038165;0;;0,049005;0;0,049005
1046;12,038165;12,038165;;;;12,08717;12,038165;0,049005;;0,003342;0,049005;-0,045663
1047;12,08717;12,08717;;;;12,090512;12,08717;0,003342;;0,026251;0,003342;0,022909
1048;12,090512;12,090512;;;;12,116763;12,090512;0,026251;;0,000208;0,026251;-0,026043
1049;12,116763;12,116763;;;;12,116971;12,116763;0,000208;;6,6E-05;0,000208;-0,000142
1050;12,116971;12,116971;;;;12,117037;12,116971;6,6E-05;;0,000374;6,6E-05;0,000308
1051;12,117037;12,117037;;;;12,117411;12,117037;0,000374;;0,040943;0,000374;0,040569
1052;12,117411;12,117411;;;;12,158354;12,117411;0,040943;;0,110766;0,040943;0,069823
1053;12,158354;12,158354;;;;12,26912;12,158354;0,110766;;0,072009;0,110766;-0,038757
1057;12,26912;12,26912;;;;12,341129;12,26912;0,072009;;0,000133;0,072009;-0,071876
1058;12,341129;12,341129;;;;12,341262;12,341129;0,000133;;0,002175;0,000133;0,002042
1059;12,341262;12,341262;;;;12,343437;12,341262;0,002175;;0,037665;0,002175;0,03549
1060;12,343437;12,343437;;;;12,381102;12,343437;0,037665;;0,045143;0,037665;0,007478
1067;12,381102;12,381102;;;;12,426245;12,381102;0,045143;;0,00456;0,045143;-0,040583
1068;12,426245;12,426245;;;;12,430805;12,426245;0,00456;;0;0,00456;-0,00456
1070;12,430805;12,430805;;;;12,430805;12,430805;0;;0;0;0
1071;12,430805;12,430805;;;;12,430805;12,430805;0;;0,141931;0;0,141931
1072;12,430805;12,430805;;;;12,572736;12,430805;0,141931;;0,077232;0,141931;-0,064699
1078;12,572736;12,572736;;;;12,649968;12,572736;0,077232;;0,000634;0,077232;-0,076598
1081;12,649968;12,649968;;;;12,650602;12,649968;0,000634;;0;0,000634;-0,000634
1082;12,650602;12,650602;;;;12,650602;12,650602;0;;0;0;0
1083;12,650602;12,650602;;;;12,650602;12,650602;0;;0,029815;0;0,029815
1084;12,650602;12,650602;;;;12,680417;12,650602;0,029815;;0,000381;0,029815;-0,029434
1085;12,680417;12,680417;;;;12,680798;12,680417;0,000381;;0,000155;0,000381;-0,000226
1086;12,680798;12,680798;;;;12,680953;12,680798;0,000155;;0,000821;0,000155;0,000666
1087;12,680953;12,680953;;;;12,681774;12,680953;0,000821;;0,048775;0,000821;0,047954
1088;12,681774;12,681774;;;;12,730549;12,681774;0,048775;;0,010974;0,048775;-0,037801
1089;12,730549;12,730549;;;;12,741523;12,730549;0,010974;;0,033014;0,010974;0,02204
1090;12,741523;12,741523;;;;12,774537;12,741523;0,033014;;0,000135;0,033014;-0,032879
1091;12,774537;12,774537;;;;12,774672;12,774537;0,000135;;0,000835;0,000135;0,0007
1092;12,774672;12,774672;;;;12,775507;12,774672;0,000835;;0,04397;0,000835;0,043135
1093;12,775507;12,775507;;;;12,819477;12,775507;0,04397;;0,034685;0,04397;-0,009285
1094;12,819477;12,819477;;;;12,854162;12,819477;0,034685;;0,032095;0,034685;-0,00259
1095;12,854162;12,854162;;;;12,886257;12,854162;0,032095;;0,000394;0,032095;-0,031701
1096;12,886257;12,886257;;;;12,886651;12,886257;0,000394;;0,000238;0,000394;-0,000156
1097;12,886651;12,886651;;;;12,886889;12,886651;0,000238;;0,002941;0,000238;0,002703
1098;12,886889;12,886889;;;;12,88983;12,886889;0,002941;;0,00033;0,002941;-0,002611
1099;12,88983;12,88983;;;;12,89016;12,88983;0,00033;;0;0,00033;-0,00033
1100;12,89016;12,89016;;;;12,89016;12,89016;0;;0;0;0
1101;12,89016;12,89016;;;;12,89016;12,89016;0;;0,00263;0;0,00263
1102;12,89016;12,89016;;;;12,89279;12,89016;0,00263;;0,060338;0,00263;0,057708
1103;12,89279;12,89279;;;;12,953128;12,89279;0,060338;;0,009725;0,060338;-0,050613
1104;12,953128;12,953128;;;;12,962853;12,953128;0,009725;;0,000186;0,009725;-0,009539
1105;12,962853;12,962853;;;;12,963039;12,962853;0,000186;;0;0,000186;-0,000186
1106;12,963039;12,963039;;;;12,963039;12,963039;0;;0,003128;0;0,003128
1107;12,963039;12,963039;;;;12,966167;12,963039;0,003128;;0,00219;0,003128;-0,000938
1108;12,966167;12,966167;;;;12,968357;12,966167;0,00219;;0;0,00219;-0,00219
1109;12,968357;12,968357;;;;12,968357;12,968357;0;;0,000199;0;0,000199
1110;12,968357;12,968357;;;;12,968556;12,968357;0,000199;;0;0,000199;-0,000199
1111;12,968556;12,968556;;;;12,968556;12,968556;0;;0;0;0
1112;12,968556;12,968556;;;;12,968556;12,968556;0;;0;0;0
1113;12,968556;12,968556;;;;12,968556;12,968556;0;;0,002142;0;0,002142
1114;12,968556;12,968556;;;;12,970698;12,968556;0,002142;;0;0,002142;-0,002142
1115;12,970698;12,970698;;;;12,970698;12,970698;0;;0;0;0
1116;12,970698;12,970698;;;;12,970698;12,970698;0;;0,001151;0;0,001151
1117;12,970698;12,970698;;;;12,971849;12,970698;0,001151;;0,035371;0,001151;0,03422
1118;12,971849;12,971849;;;;13,00722;12,971849;0,035371;;0,000161;0,035371;-0,03521
1119;13,00722;13,00722;;;;13,007381;13,00722;0,000161;;0;0,000161;-0,000161
1120;13,007381;13,007381;;;;13,007381;13,007381;0;;0,000785;0;0,000785
1121;13,007381;13,007381;;;;13,008166;13,007381;0,000785;;0,000115;0,000785;-0,00067
1122;13,008166;13,008166;;;;13,008281;13,008166;0,000115;;0;0,000115;-0,000115
1123;13,008281;13,008281;;;;13,008281;13,008281;0;;0,004988;0;0,004988
1124;13,008281;13,008281;;;;13,013269;13,008281;0,004988;;0,004179;0,004988;-0,000809
1125;13,013269;13,013269;;;;13,017448;13,013269;0,004179;;6,8E-05;0,004179;-0,004111
1126;13,017448;13,017448;;;;13,017516;13,017448;6,8E-05;;0;6,8E-05;-6,8E-05
1127;13,017516;13,017516;;;;13,017516;13,017516;0;;0,001892;0;0,001892
1128;13,017516;13,017516;;;;13,019408;13,017516;0,001892;;3E-05;0,001892;-0,001862
1129;13,019408;13,019408;;;;13,019438;13,019408;3E-05;;0;3E-05;-3E-05
1130;13,019438;13,019438;;;;13,019438;13,019438;0;;0,000537;0;0,000537
1131;13,019438;13,019438;;;;13,019975;13,019438;0,000537;;2,8E-05;0,000537;-0,000509
1132;13,019975;13,019975;;;;13,020003;13,019975;2,8E-05;;0;2,8E-05;-2,8E-05
1133;13,020003;13,020003;;;;13,020003;13,020003;0;;0,002655;0;0,002655
1134;13,020003;13,020003;;;;13,022658;13,020003;0,002655;;3,1E-05;0,002655;-0,002624
1135;13,022658;13,022658;;;;13,022689;13,022658;3,1E-05;;0;3,1E-05;-3,1E-05
1136;13,022689;13,022689;;;;13,022689;13,022689;0;;0,000169;0;0,000169
1137;13,022689;13,022689;;;;13,022858;13,022689;0,000169;;2,8E-05;0,000169;-0,000141
1138;13,022858;13,022858;;;;13,022886;13,022858;2,8E-05;;0;2,8E-05;-2,8E-05
1139;13,022886;13,022886;;;;13,022886;13,022886;0;;0,004401;0;0,004401
1140;13,022886;13,022886;;;;13,027287;13,022886;0,004401;;9,3E-05;0,004401;-0,004308
1141;13,027287;13,027287;;;;13,02738;13,027287;9,3E-05;;0;9,3E-05;-9,3E-05
1142;13,02738;13,02738;;;;13,02738;13,02738;0;;0;0;0
1143;13,02738;13,02738;;;;13,02738;13,02738;0;;0;0;0
1144;13,02738;13,02738;;;;13,02738;13,02738;0;;0,014726;0;0,014726
1145;13,02738;13,02738;;;;13,042106;13,02738;0,014726;;0,000127;0,014726;-0,014599
1146;13,042106;13,042106;;;;13,042233;13,042106;0,000127;;0,00051;0,000127;0,000383
1147;13,042233;13,042233;;;;13,042743;13,042233;0,00051;;0,007913;0,00051;0,007403
1148;13,042743;13,042743;;;;13,050656;13,042743;0,007913;;4E-05;0,007913;-0,007873
1149;13,050656;13,050656;;;;13,050696;13,050656;4E-05;;0;4E-05;-4E-05
1150;13,050696;13,050696;;;;13,050696;13,050696;0;;0,008653;0;0,008653
1151;13,050696;13,050696;;;;13,059349;13,050696;0,008653;;0,000149;0,008653;-0,008504
1152;13,059349;13,059349;;;;13,059498;13,059349;0,000149;;0;0,000149;-0,000149
1153;13,059498;13,059498;;;;13,059498;13,059498;0;;0;0;0
1154;13,059498;13,059498;;;;13,059498;13,059498;0;;0,000621;0;0,000621
1155;13,059498;13,059498;;;;13,060119;13,059498;0,000621;;0;0,000621;-0,000621
1156;13,060119;13,060119;;;;13,060119;13,060119;0;;0;0;0
1157;13,060119;13,060119;;;;13,060119;13,060119;0;;0;0;0
1158;13,060119;13,060119;;;;13,060119;13,060119;0;;0;0;0
1159;13,060119;13,060119;;;;13,060119;13,060119;0;;0,001868;0;0,001868
1160;13,060119;13,060119;;;;13,061987;13,060119;0,001868;;0,001229;0,001868;-0,000639
1161;13,061987;13,061987;;;;13,063216;13,061987;0,001229;;0,003164;0,001229;0,001935
1162;13,063216;13,063216;;;;13,06638;13,063216;0,003164;;0,000409;0,003164;-0,002755
1163;13,06638;13,06638;;;;13,066789;13,06638;0,000409;;7,7E-05;0,000409;-0,000332
1164;13,066789;13,066789;;;;13,066866;13,066789;7,7E-05;;0;7,7E-05;-7,7E-05
1165;13,066866;13,066866;;;;13,066866;13,066866;0;;0,00147;0;0,00147
1166;13,066866;13,066866;;;;13,068336;13,066866;0,00147;;0,00011;0,00147;-0,00136
1167;13,068336;13,068336;;;;13,068446;13,068336;0,00011;;0;0,00011;-0,00011
1168;13,068446;13,068446;;;;13,068446;13,068446;0;;0,005611;0;0,005611
1169;13,068446;13,068446;;;;13,074057;13,068446;0,005611;;0,009207;0,005611;0,003596
1170;13,074057;13,074057;;;;13,083264;13,074057;0,009207;;0,003417;0,009207;-0,00579
1171;13,083264;13,083264;;;;13,086681;13,083264;0,003417;;0,000116;0,003417;-0,003301
1172;13,086681;13,086681;;;;13,086797;13,086681;0,000116;;0;0,000116;-0,000116
1173;13,086797;13,086797;;;;13,086797;13,086797;0;;0,000482;0;0,000482
1174;13,086797;13,086797;;;;13,087279;13,086797;0,000482;;0;0,000482;-0,000482
1175;13,087279;13,087279;;;;13,087279;13,087279;0;;0;0;0
1176;13,087279;13,087279;;;;13,087279;13,087279;0;;0;0;0
1177;13,087279;13,087279;;;;13,087279;13,087279;0;;0,000109;0;0,000109
1178;13,087279;13,087279;;;;13,087388;13,087279;0,000109;;0;0,000109;-0,000109
1179;13,087388;13,087388;;;;13,087388;13,087388;0;;0;0;0
1180;13,087388;13,087388;;;;13,087388;13,087388;0;;0;0;0
1181;13,087388;13,087388;;;;13,087388;13,087388;0;;0;0;0
1182;13,087388;13,087388;;;;13,087388;13,087388;0;;0;0;0
1183;13,087388;13,087388;;;;13,087388;13,087388;0;;0,021717;0;0,021717
1184;13,087388;13,087388;;;;13,109105;13,087388;0,021717;;0;0,021717;-0,021717
1185;13,109105;13,109105;;;;13,109105;13,109105;0;;0;0;0
1186;13,109105;13,109105;;;;13,109105;13,109105;0;;0;0;0
1187;13,109105;13,109105;;;;13,109105;13,109105;0;;0;0;0
1188;13,109105;13,109105;;;;13,109105;13,109105;0;;0,001276;0;0,001276
1189;13,109105;13,109105;;;;13,110381;13,109105;0,001276;;0,00175;0,001276;0,000474
1190;13,110381;13,110381;;;;13,112131;13,110381;0,00175;;0;0,00175;-0,00175
1191;13,112131;13,112131;;;;13,112131;13,112131;0;;0;0;0
1192;13,112131;13,112131;;;;13,112131;13,112131;0;;0,003127;0;0,003127
1193;13,112131;13,112131;;;;13,115258;13,112131;0,003127;;8,4E-05;0,003127;-0,003043
1194;13,115258;13,115258;;;;13,115342;13,115258;8,4E-05;;0;8,4E-05;-8,4E-05
1195;13,115342;13,115342;;;;13,115342;13,115342;0;;0,000201;0;0,000201
1196;13,115342;13,115342;;;;13,115543;13,115342;0,000201;;3E-05;0,000201;-0,000171
1197;13,115543;13,115543;;;;13,115573;13,115543;3E-05;;0;3E-05;-3E-05
1198;13,115573;13,115573;;;;13,115573;13,115573;0;;0;0;0
1199;13,115573;13,115573;;;;13,115573;13,115573;0;;0,004313;0;0,004313
1200;13,115573;13,115573;;;;13,119886;13,115573;0,004313;;0;0,004313;-0,004313
1201;13,119886;13,119886;;;;13,119886;13,119886;0;;0,007148;0;0,007148
1202;13,119886;13,119886;;;;13,127034;13,119886;0,007148;;0,021246;0,007148;0,014098
1203;13,127034;13,127034;;;;13,14828;13,127034;0,021246;;0;0,021246;-0,021246
1204;13,14828;13,14828;;;;13,14828;13,14828;0;;0;0;0
1205;13,14828;13,14828;;;;13,14828;13,14828;0;;0;0;0
1206;13,14828;13,14828;;;;13,14828;13,14828;0;;0;0;0
1207;13,14828;13,14828;;;;13,14828;13,14828;0;;0;0;0
1208;13,14828;13,14828;;;;13,14828;13,14828;0;;0;0;0
1209;13,14828;13,14828;;;;13,14828;13,14828;0;;0;0;0
1210;13,14828;13,14828;;;;13,14828;13,14828;0;;0,000147;0;0,000147
1211;13,14828;13,14828;;;;13,148427;13,14828;0,000147;;0,000621;0,000147;0,000474
1212;13,148427;13,148427;;;;13,149048;13,148427;0,000621;;0,000219;0,000621;-0,000402
1213;13,149048;13,149048;;;;13,149267;13,149048;0,000219;;4,9E-05;0,000219;-0,00017
1214;13,149267;13,149267;;;;13,149316;13,149267;4,9E-05;;2,3E-05;4,9E-05;-2,6E-05
1215;13,149316;13,149316;;;;13,149339;13,149316;2,3E-05;;0,003548;2,3E-05;0,003525
1216;13,149339;13,149339;;;;13,152887;13,149339;0,003548;;0;0,003548;-0,003548
1217;13,152887;13,152887;;;;13,152887;13,152887;0;;0,003102;0;0,003102
1218;13,152887;13,152887;;;;13,155989;13,152887;0,003102;;0,000342;0,003102;-0,00276
1219;13,155989;13,155989;;;;13,156331;13,155989;0,000342;;0;0,000342;-0,000342
1220;13,156331;13,156331;;;;13,156331;13,156331;0;;0;0;0
1221;13,156331;13,156331;;;;13,156331;13,156331;0;;0;0;0
1222;13,156331;13,156331;;;;13,156331;13,156331;0;;0,034989;0;0,034989
1223;13,156331;13,156331;;;;13,19132;13,156331;0,034989;;0,033657;0,034989;-0,001332
1224;13,19132;13,19132;;;;13,224977;13,19132;0,033657;;0,000468;0,033657;-0,033189
1225;13,224977;13,224977;;;;13,225445;13,224977;0,000468;;0;0,000468;-0,000468
1226;13,225445;13,225445;;;;13,225445;13,225445;0;;0,000249;0;0,000249
1227;13,225445;13,225445;;;;13,225694;13,225445;0,000249;;0,00294;0,000249;0,002691
1228;13,225694;13,225694;;;;13,228634;13,225694;0,00294;;0,055623;0,00294;0,052683
1229;13,228634;13,228634;;;;13,284257;13,228634;0,055623;;0,000274;0,055623;-0,055349
1230;13,284257;13,284257;;;;13,284531;13,284257;0,000274;;6,8E-05;0,000274;-0,000206
1231;13,284531;13,284531;;;;13,284599;13,284531;6,8E-05;;0,000684;6,8E-05;0,000616
1232;13,284599;13,284599;;;;13,285283;13,284599;0,000684;;0,093831;0,000684;0,093147
1233;13,285283;13,285283;;;;13,379114;13,285283;0,093831;;0,000214;0,093831;-0,093617
1234;13,379114;13,379114;;;;13,379328;13,379114;0,000214;;0,262304;0,000214;0,26209
1235;13,379328;13,379328;;;;13,641632;13,379328;0,262304;;0,049618;0,262304;-0,212686
1236;13,641632;13,641632;;;;13,69125;13,641632;0,049618;;0,000171;0,049618;-0,049447
1237;13,69125;13,69125;;;;13,691421;13,69125;0,000171;;0,000542;0,000171;0,000371
1238;13,691421;13,691421;;;;13,691963;13,691421;0,000542;;0,081617;0,000542;0,081075
1239;13,691963;13,691963;;;;13,77358;13,691963;0,081617;;0,028681;0,081617;-0,052936
1240;13,77358;13,77358;;;;13,802261;13,77358;0,028681;;0,003983;0,028681;-0,024698
1241;13,802261;13,802261;;;;13,806244;13,802261;0,003983;;0;0,003983;-0,003983
1242;13,806244;13,806244;;;;13,806244;13,806244;0;;0;0;0
1243;13,806244;13,806244;;;;13,806244;13,806244;0;;0,02186;0;0,02186
1244;13,806244;13,806244;;;;13,828104;13,806244;0,02186;;0,042071;0,02186;0,020211
1245;13,828104;13,828104;;;;13,870175;13,828104;0,042071;;0,00584;0,042071;-0,036231
1246;13,870175;13,870175;;;;13,876015;13,870175;0,00584;;0,00025;0,00584;-0,00559
1247;13,876015;13,876015;;;;13,876265;13,876015;0,00025;;0,000979;0,00025;0,000729
1248;13,876265;13,876265;;;;13,877244;13,876265;0,000979;;0,020547;0,000979;0,019568
1249;13,877244;13,877244;;;;13,897791;13,877244;0,020547;;0;0,020547;-0,020547
1250;13,897791;13,897791;;;;13,897791;13,897791;0;;0,000342;0;0,000342
1251;13,897791;13,897791;;;;13,898133;13,897791;0,000342;;0,001354;0,000342;0,001012
1252;13,898133;13,898133;;;;13,899487;13,898133;0,001354;;0,011951;0,001354;0,010597
1253;13,899487;13,899487;;;;13,911438;13,899487;0,011951;;0,012632;0,011951;0,000681
1254;13,911438;13,911438;;;;13,92407;13,911438;0,012632;;0,019063;0,012632;0,006431
1255;13,92407;13,92407;;;;13,943133;13,92407;0,019063;;0,000278;0,019063;-0,018785
1256;13,943133;13,943133;;;;13,943411;13,943133;0,000278;;0,003089;0,000278;0,002811
1257;13,943411;13,943411;;;;13,9465;13,943411;0,003089;;0;0,003089;-0,003089
